Datetime,Tweet Id,Text,Username,Type,Slow,Accident,Closure,Lane Reduction,Ramp,Stunt Driving
2020-03-19 17:02:54+00:00,1240685187433930753,https://t.co/B8MD9Tg2OK,OPSTrafficCM,,,,,,,
2020-03-18 21:20:40+00:00,1240387672172122112,With so many working parts in motion and considering how busy things are up the chain-of-command...having Chief Sloly take the time to stop in at the Traffic Services Unit for an update AND wellness check from our team was impressive....now THAT’s leadership https://t.co/eTctSeSBbv,OPSTrafficCM,,,,,,,
2020-03-18 20:11:07+00:00,1240370165457575937,@AndyRichter It will be a beautiful cake you’ll both remember for a long time.,OPSTrafficCM,,,,,,,
2020-03-17 01:23:12+00:00,1239723929431953410,"Everyone has a part to play and honestly...a responsibility to one another; let’s set the example that’ll get our friends, families, neighbours and loved ones thru this...be the person you’ll be proud to have been once this is over. #Community 
#PepeForTheWin! https://t.co/2r8pNIwl2k",OPSTrafficCM,,,,,Lane Reduction,,
2020-03-15 17:24:36+00:00,1239241098821853187,Adhering to the recommended basic hygiene and social distancing are important steps for everyone. Let's all set an example we can be proud of... https://t.co/Ced4jE81W8,OPSTrafficCM,,,,,,,
2020-03-15 13:31:10+00:00,1239182353148391424,@StuntmanStu Like all relationships...it’s a team effort.,OPSTrafficCM,,,,,,,
2020-03-14 02:47:00+00:00,1238657856427212800,@cbernardi @MAJIC100Ottawa #AlsoGuilty,OPSTrafficCM,,,,,,,
2020-03-12 17:51:30+00:00,1238160705968312321,"Your OPS Traffic Services Unit continues to work toward making our community as safe for everyone as possible. Let’s all do our part by reducing our speeds, driving cooperatively and looking out for one another out there. #OurCommunity #OneDayAtATime https://t.co/6ERwqbpfQa",OPSTrafficCM,,,,,Lane Reduction,,
2020-03-11 14:02:22+00:00,1237740652768698368,@ScottMoffatt21 Here Scott...feel free to re-post as frequently as needed... https://t.co/Rr1nF62UEO,OPSTrafficCM,,,,,,,
2020-03-10 16:55:02+00:00,1237421717141835776,OPS Traffic Services are in the midst of another ALPR deployment...making the most of our City’s investment in the latest technology to assist in making our roads safer for everyone. #FollowTheRules https://t.co/pB6Nf2jNvA,OPSTrafficCM,,,,,,,
2020-03-10 13:51:18+00:00,1237375478366953472,@DarrenM898 @ottawacity @OttawaPolice @OttawaMatters @SROttawa @Ottawa_Traffic @billcarrolltalk @RobSnow15 @Joan20156 @JimWatsonOttawa Multiple assignments have recently been made for locations in Queenswood Heights; grew up in the area...I know there are more than a few issues we’d like address. Please continue to submit enforcement requests online; it assists with our Intelligence-led deployment and tracking.,OPSTrafficCM,,,,,,,
2020-03-10 12:50:15+00:00,1237360117970022406,"OPS Traffic Services will be focusing on School Zone safety as part of this month’s STEP theme(s)...we’ll be deploying to school zones across the City. Motorists (including those dropping off and picking up children) are reminded to slow down, for everyone’s safety. #Kids https://t.co/7PD9yjyUYJ",OPSTrafficCM,,Slow,,,,,
2020-03-10 10:29:24+00:00,1237324671005097984,Welcome to another “Non-Toxic Tuesday”...slowly taking back social media one day at a time; your online experience doesn’t have to include harsh negativity or trolling.  Sure it’s raining today...but on a positive note; it’s like a free salt rinse for our city streets! https://t.co/LbvO53cDKE,OPSTrafficCM,,Slow,,,,,
2020-03-09 18:42:10+00:00,1237086292376240131,"With a string of mild days on the horizon...’tis the (early) kick-off of motorcycle season for a few brave souls...(*Salt, sand &amp; potholes notwithstanding). Please be aware of our two-wheeled friends...let’s do our best to ensure that ALL road users have a safe commute. https://t.co/gQXvKMnqzX",OPSTrafficCM,,,,,,,
2020-03-09 18:26:53+00:00,1237082445868081152,"Parents of young drivers: please ensure that your children realize the potential consequences of cell phone use while driving the family vehicle; along with the danger created for others if they decide to slam on the brakes while in the ""fast"" lane...#NotReady #Adulting https://t.co/d5ur0re6ZC",OPSTrafficCM,,,,,,,
2020-03-09 12:53:41+00:00,1236998592101076999,"Looks like a beautiful day to start the week. OPS Frontline and Traffic officers will be out watching for those ""in too much of a hurry"" to make the required stops in neighbourhoods across the city. Make the stop...it could save a life! https://t.co/ZuBU8e4FQ9",OPSTrafficCM,,,,,,,
2020-03-09 11:11:35+00:00,1236972899145302018,"@maddyeisenberg @jamesExiledLedg Might hit an extra espresso this morning, just to be safe! https://t.co/T4nlcYwiso",OPSTrafficCM,,,,,,,
2020-03-08 13:43:22+00:00,1236648708428759041,Wishing everyone a healthy and relaxing Sunday (for those not working). Don’t forget to “Spring” forward...and adjust any alarms or devices that aren’t self-updating...but first... https://t.co/ar8hZ1EGXa,OPSTrafficCM,,,,,,,
2020-03-08 13:25:18+00:00,1236644161975201792,@lovedemriders @OttawaPolice I wish you the very best and hope your outlook on the world around you improves. https://t.co/nsWqagZxKk,OPSTrafficCM,,,,,,,
2020-03-07 18:41:10+00:00,1236361264286371843,"We’re ALL very pleased to see so many quality recruit candidates joining our ranks. OPS is comprised of officers and civilians from all walks of life, many cultures and ultimately great people who want to make a positive difference for our community. #OurCommunity #YourOPS https://t.co/3xLe5ddLe7",OPSTrafficCM,,,,,,,
2020-03-06 21:42:00+00:00,1236044382823944202,@RobSnow15 It’s great to have you back Rob.,OPSTrafficCM,,,,,,,
2020-03-06 21:36:55+00:00,1236043105733877762,OPS Traffic Services officers are currently hunting the unlicensed and uninsured who continue to roll-the-dice on our streets...with the City’s investment in ALPR technology...it’s no longer a question of “if”...it’s just a matter of “when” your luck will run out... https://t.co/Yh9OoP7tJR,OPSTrafficCM,,,,,,,
2020-03-06 20:13:12+00:00,1236022037422002177,OPS Traffic Service officers deployed to multiple RIDE locations last night as we continue with our Intelligence-led effort to eliminate Impaired Driving on our city streets...5 Suspended Drivers stopped along with  multiple HTA Charges laid for various issues. #PlanAhead https://t.co/40qAjDrkvV,OPSTrafficCM,,,,,,,
2020-03-06 18:58:12+00:00,1236003163230085120,In response to requests from the community...OPS Traffic Services will be deploying to locations including Hemlock Rd/Montreal Rd/Blair Rd (among several others) for Speed enforcement in the coming days/weeks. Traffic enforcement is a key component of neighbourhood safety. https://t.co/qJQ9VeA4BI,OPSTrafficCM,,,,,,,
2020-03-06 14:16:45+00:00,1235932334932865026,"With so many things happening in the world today that are beyond our control; let's focus on what we can...be a good person, take care of one another and spread a little love &amp; happiness every day. https://t.co/yIeRyzLxTQ",OPSTrafficCM,,,,,,,
2020-03-06 11:53:54+00:00,1235896382705156097,For those “workin’ for the weekend”...we’re almost there; have a safe commute! Your OPS Traffic Services Unit will be assisting with the Women’s March downtown tomorrow. https://t.co/bc8TcvDqC9,OPSTrafficCM,,,,,,,
2020-03-05 19:31:46+00:00,1235649221124112390,@DonnyoSpeaks @1310traffic @CFRAOttawa @ottawacity @OttawaMatters @OttawaPolice @JimWatsonOttawa @Joan20156 @ottawasuncom @TimTierney That sounds like something for the Province to address...not something that’s going to change overnight.,OPSTrafficCM,,,,,,,
2020-03-05 12:21:34+00:00,1235540960920076288,Welcome to “Troll-Free Thursdays”...adding an extra day of positivity to our work  week. Wishing everyone a safe and stress-free commute this morning...hang in there...the weekend is almost here! https://t.co/VhqPxLx7b9,OPSTrafficCM,,,,,,,
2020-03-05 00:28:20+00:00,1235361468792664064,@Pyke @maddyeisenberg @ottawacity @OttawaMatters @OttawaPolice @CFRAOttawa @1310traffic @JimWatsonOttawa @KeithEgli @cmckenney @ShawnMenard1 Yes Ben...while I “ignore it”. Thank you for your constructive contribution to this post.,OPSTrafficCM,,,,,,,
2020-03-04 21:43:47+00:00,1235320056185270278,"@perrymatt @1310traffic @CFRAOttawa @ottawacity @OttawaMatters @OttawaPolice @JimWatsonOttawa @Joan20156 @ottawasuncom @TimTierney The vast majority of people abide by the consequences of their actions upon conviction. Unfortunately, there will always be a few that refuse to accept responsibility or to comply with the penalties handed down by the courts. Eventually it catches up with most.",OPSTrafficCM,,,,,,,
2020-03-04 21:31:47+00:00,1235317039465668611,@MidCenturyMike @cmckenney @OttawaMatters @OttTraffic @ottawacity @CFRAOttawa @1310traffic @KeithEgli @ShawnMenard1 @Joan20156 In all seriousness Mike; we do our best to ensure that we’re deploying enforcement resources to significant trouble spots across the city. We assess/evaluate every complaint and try our best to (eventually) get to as many neighbourhoods as we can.,OPSTrafficCM,,,,,,,
2020-03-04 21:24:33+00:00,1235315216843444227,@perrymatt @1310traffic @CFRAOttawa @ottawacity @OttawaMatters @OttawaPolice @JimWatsonOttawa @Joan20156 @ottawasuncom @TimTierney We can only make the stops and lay the charges; it’s up to the courts to impose the consequences/penalties in accordance with the laws of the land.,OPSTrafficCM,,,,,,,
2020-03-04 21:19:20+00:00,1235313903980163073,@MidCenturyMike @cmckenney @OttawaMatters @OttTraffic @ottawacity @CFRAOttawa @1310traffic @KeithEgli @ShawnMenard1 @Joan20156 On a positive note; I’ll make sure all of our Traffic Officers‘ rabies shots are up to date. ;) https://t.co/jjbHPoDUxz,OPSTrafficCM,,,,,,,
2020-03-04 20:18:26+00:00,1235298576659513345,Your OPS Traffic Services Unit making the most of the City’s investment in ALPR technology; stopping a  driver that has been SUSPENDED since November 2004 w Expired Insurance/Expired Plates/No License. We’re working hard at keeping these types of drivers off our City streets. https://t.co/J6tEg2WYz6,OPSTrafficCM,,,,,,,
2020-03-04 19:09:42+00:00,1235281280494862338,@MidCenturyMike @cmckenney @OttawaMatters @OttTraffic @ottawacity @CFRAOttawa @1310traffic @KeithEgli @ShawnMenard1 @Joan20156 Our challenge is ensuring that we deploy our resources in a fair and equitable way to ensure that every corner of the City receives the best enforcement we can provide. We’re also members of the community...so the importance of enforcement is not lost on us.,OPSTrafficCM,,,,,,,
2020-03-04 18:16:54+00:00,1235267991937445890,"As a follow-up to community requests; OPS Traffic Services have added, and will continue to spend some time enforcing “No Entry/Prohibited Access” violations by “cut-thru” traffic into residential neighbourhoods in Centretown. https://t.co/Y5w99MALas",OPSTrafficCM,,,,,,,
2020-03-04 14:35:02+00:00,1235212158385950721,One day at a time for our good friend Stuntman Stu...fighting the good fight against something that impacts so many families across our city. You’ve got this Stu!!! #StuForTheWin! https://t.co/2uGuXKE3Ty,OPSTrafficCM,,,,,,,
2020-03-04 14:32:02+00:00,1235211403155341314,"With Spring on the horizon (finally), we can expect to see more cyclists and pedestrians out-and-about across the city. OPS Traffic Services is urging ALL road users to be cognizant of the vulnerability of cyclists and pedestrians in the downtown core and beyond. #BeAware https://t.co/j6YNpoVakE",OPSTrafficCM,,,,,,,
2020-03-04 11:11:30+00:00,1235160938497675266,"@Laskinator2 @ali_n_wundrland @JLeiper @ottawacity @OttawaMatters @cmckenney @MathieuFleury @JimWatsonOttawa @OttawaPolice @Joan20156 Unfortunately, the “broken” part is the sense of responsibility for adhering to the most basic driving principles by a sizeable segment of the population. There are only so many of us vs. The number of intersections across the city. We’ll continue to do the best we can. Thanks.",OPSTrafficCM,,,Accident,,,,
2020-03-03 22:59:26+00:00,1234976708102475776,@AD613 @ottawacity @OttawaMatters @JLeiper @cmckenney @MathieuFleury @JimWatsonOttawa @OttawaPolice @Joan20156 Absolutely. We were JUST looking at Arlington this afternoon. Thanks for the head’s up.,OPSTrafficCM,,,,,,,
2020-03-03 22:50:41+00:00,1234974504230641667,"In response to requests from community members; OPS Traffic officers are deploying to intersections in the area of Scott St/Sunnymede/Bay St and Nelson St to address ongoing issues with ""cut-thru"" traffic not respecting the safety of local residents. #SlowYourRoll https://t.co/otTj6nSRy3",OPSTrafficCM,,Slow,,,,,
2020-03-03 22:45:29+00:00,1234973195716812800,Conditions may be deceiving as the evening rush edges closer to evening. OPS Traffic Services officers trained in commercial and heavy truck inspection take a close look at any/all issues when large vehicles are involved; for the safety of ALL road users. Be careful out there. https://t.co/H1CaLHzq08,OPSTrafficCM,,,,Closure,,,
2020-03-03 21:00:17+00:00,1234946721114882048,"A little mid-afternoon espresso to keep the traffic train moving at full-steam ahead...(a guilty pleasure)...yes, that does look like a little dinosaur looking up at the sun in my cup...#NoDoughnuts #CaffeineShooter https://t.co/ZKs2PDKuPu",OPSTrafficCM,,,,,,,
2020-03-03 20:51:39+00:00,1234944550235451392,In response to requests from community members; OPS Traffic officers will be giving some attention to those failing to respect One-Way signage - an important part of regulating traffic flow in neighbourhoods throughout the city. #OurCommunity https://t.co/QxEdALYeQc,OPSTrafficCM,,,,,,,
2020-03-03 17:09:52+00:00,1234888736460169217,"As part of Operation Springboard 2020, OPS Traffic and Frontline officers continue to deploy to residential intersections for Stop Sign enforcement. Multiple tickets issued at Rossland St/Helen's Place in response to a request from local residents. #OurCommunity https://t.co/5X4F9S9NG3",OPSTrafficCM,,,,,,,
2020-03-03 17:03:23+00:00,1234887103869341706,"OPS Traffic officers avoid a close call as the driver of a pick-up truck attempts to avoid traffic stop for simple sign violation...charged with Disqualified Driving, Prohibited x3 along with multiple HTA offenses. Unnecessarily dangerous situation for our officers. #OurStreets https://t.co/53UaDK3pLl",OPSTrafficCM,,,,Closure,,,
2020-03-03 12:15:51+00:00,1234814743304704002,"Today is the second instalment of “Non-toxic Tuesdays”...only positive, constructive posts and commentary. Trolling and negativity don’t have to be the “status-quo” for your online experience. Let’s ALL set the bar higher. https://t.co/NAO778FJc6",OPSTrafficCM,,,,,,,
2020-03-02 20:05:33+00:00,1234570561931575296,"@lmd81172776 @ottawacity @OttawaMatters @OttawaPolice @maddyeisenberg @OttTraffic @1310traffic @billcarrolltalk @CFRAOttawa @JimWatsonOttawa @Joan20156 Absolutely. Our priority is ALWAYS the safety and well-being of all involved. With that being said; the vast majority of motorists manage to NOT roll their vehicles by reducing speeds, adjusting for the conditions and driving defensively throughout the Winter (and Summer) months",OPSTrafficCM,,,,,Lane Reduction,,
2020-03-02 19:10:24+00:00,1234556679779442692,As we ease into the seasonal “transition” over the days and weeks to come...OPS Traffic Services is urging all road users to be wary of the potential for both early and late-day black ice build up in-and-around intersections across the city. Let’s all be careful out there. https://t.co/Uqh8qdWLy5,OPSTrafficCM,,,,,,,
2020-03-02 13:01:50+00:00,1234463929298038784,@maddyeisenberg @ottawacity @OttawaMatters @OttawaPolice @OttTraffic @1310traffic @billcarrolltalk @CFRAOttawa @JimWatsonOttawa @Joan20156 (*reported as having occurred on the off-ramp...although that looks like the Coventry Starbucks.),OPSTrafficCM,,,,,,Ramp,
2020-03-02 12:47:23+00:00,1234460292505120768,@maddyeisenberg @ottawacity @OttawaMatters @OttawaPolice @OttTraffic @1310traffic @billcarrolltalk @CFRAOttawa @JimWatsonOttawa @Joan20156 Yes this was on the off-ramp.,OPSTrafficCM,,,,,,Ramp,
2020-03-02 12:36:33+00:00,1234457567058964480,Yet another roll-over this morning.  We’ve had enough Winter driving practice by now...please slow down and adjust your driving for the conditions. These are completely avoidable and potentially tragic situations. #SlowYourRoll https://t.co/q4Sho8MCRD,OPSTrafficCM,,Slow,Accident,,,,
2020-03-01 12:36:38+00:00,1234095200680759299,"@mummmbles @CstTaraso9345 Absolutely agree with you. A lot of today’s issues boil down to respecting those around us...along with being taught a certain levels of responsibility (or lack thereof) towards our community, neighbours and complete strangers for that matter. It begins at home.",OPSTrafficCM,,,,,,,
2020-02-29 03:59:13+00:00,1233602600525848577,@IGREENZ1 Thank you for your contribution to the conversation.,OPSTrafficCM,,,,,,,
2020-02-29 03:55:29+00:00,1233601657738579968,"@D6362015905 @QuintonBanfield While it may come as a surprise; as Police officers we do actually carry the responsibility of enforcing the many laws (and Bylaws) that keep our community functioning day and night. Quality-of-life issues are important...ask your parents, they’ll walk you through it.",OPSTrafficCM,,,,,,,
2020-02-29 03:35:52+00:00,1233596721202171904,"@Patrick_Peach11 @eric_steward @CstTaraso9345 Well, Patrick...do your neighbours a favour and talk to your Mother about it. As mentioned; these really boil down to quality-of-life issues for those that have to suffer for the vanity of others.",OPSTrafficCM,,,,,,,
2020-02-29 03:33:34+00:00,1233596144581849088,@eric_steward @CstTaraso9345 While I can appreciate that you’ve managed to miss the point completely while managing to attach an “ism” to my post...I can say with confidence that the VAST majority of drivers with a fascination for aftermarket exhausts and volume issues are of the younger persuasion.,OPSTrafficCM,,,,,,,
2020-02-28 21:25:13+00:00,1233503446403371014,Wishing everyone a safe and frustration-free commute home this afternoon. Be sure to adjust your braking distances and speed for the conditions...let’s all get home to our loved ones in one piece for the weekend. #Family #DriveSafe https://t.co/ysXj96cQdN,OPSTrafficCM,,,,,,,
2020-02-28 20:55:40+00:00,1233496007603900417,@essiambrekevin @Tangerine862 It‘s a tricky one...of course there’ll always be those reluctant to have us enforcing a fairly “subjective“ charge...but most folks would agree that there’s a definite need to address those with “off-the-chart” exhausts or that can’t keep their volume at a reasonable level.,OPSTrafficCM,,,,,,,
2020-02-28 18:39:16+00:00,1233461681206054913,@QuintonBanfield It is only one aspect of what we do...and there are plenty of people that have to put up with constant vehicle noise that would disagree with you. It’s a quality-of-life issue if you’re living close to some of the popular gathering spots for modified vehicles &amp; sport bikes.,OPSTrafficCM,,,,Closure,,,
2020-02-28 18:35:38+00:00,1233460766726086656,@essiambrekevin It’s not something we base on a dB reading (*we don’t drive/ride around with measuring devices in-hand)...you don’t need a reader to measure “ignorant” noise levels...the car-shaking stereos...or exhaust systems we can hear for hundreds of meters after a vehicle has sped past...,OPSTrafficCM,,,,,,,
2020-02-28 16:19:39+00:00,1233426547043979267,"As we continue the slow-roll toward Spring; here’s an important message for parents with young drivers living under your roof; excessive noise, whether it be stereo or exhaust system-based IS a chargeable offence...have that conversation with your young driver(s) before we do. https://t.co/qCVNTR6BvI",OPSTrafficCM,,Slow,,,,,
2020-02-28 15:48:33+00:00,1233418719872851968,"OPS Traffic Services would like to give a ""Tip-of-the-Tuque"" to Dan from CAA and so many of the tow professionals who've been coming to the rescue of motorists across the city all winter. Thanks for all your hard work and commitment to road safety Dan! #EverydayHeroes https://t.co/RlfQ6dkvYI",OPSTrafficCM,,,,,,,
2020-02-28 13:09:41+00:00,1233378740442402817,We have some extremely talented artists in Ottawa...looking forward to more eye-catching work in the coming months. https://t.co/h3cYWig5tE,OPSTrafficCM,,,,,,,
2020-02-28 03:59:06+00:00,1233240180238290946,Love it! https://t.co/INZWIiCO9t,OPSTrafficCM,,,,,,,
2020-02-27 19:14:29+00:00,1233108156273897472,@pepeetovalencia @OC_Transpo #PepeForTheWin!,OPSTrafficCM,,,,,,,
2020-02-27 19:13:57+00:00,1233108021594804224,"The roads are bad...let’s keep everything in perspective when it comes to our OC drivers, Snow Removal specialists as well as the Garbage &amp; Recycling professionals who do their very best to get the job done for us thru rain, sleet, snow and (eventually) shine! #OurCommunity https://t.co/4cYxj9k2Uz",OPSTrafficCM,,,,,,,
2020-02-27 13:34:53+00:00,1233022695551512576,Very good point; let’s give a “tip-of-the-tuque” to the many skilled and experienced OC drivers out doing their best for everyone this morning. They’re our friends and neighbours who play an important role in helping to keep our city rolling  day and night. #Respect https://t.co/5u7KNpfFmf,OPSTrafficCM,,,,,,,
2020-02-27 13:17:00+00:00,1233018196044763137,Too many locations with issues to count...definitely plan for a longer commute. Slow down and look out for one another this morning. For those with the luxury of being able to work from home; count your blessings. For everyone else...let’s get thru this in one piece. #DriveSafe https://t.co/F4aR1vZ9yr,OPSTrafficCM,,Slow,,,,,
2020-02-27 12:15:28+00:00,1233002709768339461,"One of those days on the roads today; blind faith in all-seasons/snow tires, failing to reduce speed and adjust your driving for the conditions will get you nowhere. #SlowDown #WeShouldKnowByNow https://t.co/VqWKIXi3WI",OPSTrafficCM,,Slow,,,Lane Reduction,,
2020-02-27 02:10:51+00:00,1232850550674382848,OPS Traffic Services advising motorists to avoid the 417 W/B just prior to the Carp Rd exit if possible. https://t.co/708mJSadvC,OPSTrafficCM,,,,,,,
2020-02-26 13:23:47+00:00,1232657512664641538,@CurlingJeff There will always be more problematic drivers than there are police officers “at the right place at the right time”...but we’ll keep at it...thanks for your input and bringing the location to our attention.,OPSTrafficCM,,,,,,,
2020-02-26 03:17:50+00:00,1232505020177899520,Excellent work by our enforcement partners with the OPP. The greater message is a well-earned “Thank You” to the many citizens who are on the roads day and night...making the right call (9-1-1) in cases of suspected Impaired Driving. #MakeTheCall #SafeStreets #OurStreets https://t.co/hPOu6zptzt,OPSTrafficCM,,,,,,,
2020-02-25 20:48:41+00:00,1232407086434332672,The combined deployment of OPS Frontline and Traffic Services officers to locations across the city will definitely help address residential intersection violators. We’ll continue to do our part; but we can’t do it alone. Join us in making intersection safety a priority. https://t.co/Ff3Od4wgPM,OPSTrafficCM,,,,,,,
2020-02-25 18:43:01+00:00,1232375461214380038,"OPS TRAFFIC services officers working with our NRT Unit in locations across the city...focusing on Distracted Driving, Intersection and Seatbelt  violations; traffic safety continues to be a cornerstone for building stronger, safer communities. #OurCommunity #SafeStreets https://t.co/FcmXA9lc4J",OPSTrafficCM,,,,,,,
2020-02-25 18:27:47+00:00,1232371629054976007,"Just finished rolling out the next round of Operation Springboard locations. Thru Intelligence-led deployments, we're able to focus on priority locations based on public input, collision data and known problematic areas. We're holding dangerous  drivers to account. #OurStreets https://t.co/fhEWOzxELS",OPSTrafficCM,Collision,,,,,,
2020-02-25 15:59:07+00:00,1232334214672023552,"We all have friends, family and loved ones that we want to get home to every afternoon/evening (*and mornings for the over-night shift workers). OPS Traffic and Frontline officers are out on the streets doing our best to make your commute home as safe as possible. #BeSafe https://t.co/ZO0SyTMwMI",OPSTrafficCM,,,,,,,
2020-02-25 15:52:01+00:00,1232332431346237441,@CurlingJeff Made a list of locations yesterday...we’ll likely be surprising a few of these types of drivers in your area sooner than later...,OPSTrafficCM,,,,,,,
2020-02-25 12:52:34+00:00,1232287269886865409,For those seeking refuge from the practice of merely accepting negativity as a Twitter ”fact of life”..today is the official kick-off of “Non-Toxic Tuesdays”;being critical of everyone/everything should not be the sum of our ambition in life. Have a safe commute and a great day! https://t.co/8VMLDhqOhK,OPSTrafficCM,,,,,,,
2020-02-25 11:00:55+00:00,1232259172340817920,@RobinLehner Congrats Robin! Here’s to a long play-off run with the Knights! (*Go with the dark gear....be that black knight!),OPSTrafficCM,,,,,,,
2020-02-25 10:57:10+00:00,1232258229066969094,"The most important part of Operation Springboard, from a planning perspective; is selecting the next round of locations every 14 days. The challenge being to ensure that we deploy resources as equitably as possible to neighbourhoods across the city. #ChallengeAccepted https://t.co/LE43asDQSn",OPSTrafficCM,,,,,,,
2020-02-24 15:10:54+00:00,1231959694878613504,"After a full weekend of Speed and Distracted Driving enforcement on Hwy 174 over the weekend (multiple violators stopped/85 tickets issued), your OPS Traffic Services team is currently assisting with today's demonstration on the Hill/in Centretown. #FreeSpeech #OurCommunity https://t.co/yCxpW3tLjs",OPSTrafficCM,,,,,,,
2020-02-23 22:44:01+00:00,1231711335559417858,This week’s mild forecast means we’ll be seeing an increase in the number of cyclists doing our thing as lean-green commuting machines...OPS Traffic Services is urging ALL road users to ensure they’re affording the legally-required space when overtaking. #ShareTheRoad https://t.co/r0ByC9U1qq,OPSTrafficCM,,,,,,,
2020-02-23 22:37:34+00:00,1231709715429765120,Planning ahead is always a good idea...the more you know;  the better prepared you will be in case of emergency... https://t.co/zSpPkCdPHd,OPSTrafficCM,,,,,,,
2020-02-23 14:46:16+00:00,1231591109270396934,Our enforcement partners at OPP addressing incredibly irresponsible/reckless driving last night. This is the kind of driving that puts us ALL at risk. Job well done. https://t.co/1GVlISPsL4,OPSTrafficCM,,,,,,,
2020-02-22 20:40:57+00:00,1231317979075424258,@maddyeisenberg https://t.co/GanTVZpsVm,OPSTrafficCM,,,,,,,
2020-02-22 04:02:06+00:00,1231066610544336896,Just a reminder - whether out-on-the-town or enjoying the evening at a friend’s place; if your evening includes alcohol or any THC products...make the responsible choice and plan for a sober drive/ride home. #AdultChoices https://t.co/Ev60hsXVZt,OPSTrafficCM,,,,,,,
2020-02-22 01:39:08+00:00,1231030630932271105,"@banreportcards @ottawacity @OttawaPolice @OttawaMatters @CFRAOttawa @1310NEWS @ottawasuncom @OttawaCitizen @JimWatsonOttawa @Joan20156 First off, I do appreciate that you’d msg’d me regarding that intersection. Enforcement had been assigned to the immediate area following our exchange. While I have occasion mentioned where; as a rule I generally don’t disclose every location we’re attending.",OPSTrafficCM,,,,Closure,,,
2020-02-21 23:30:48+00:00,1230998334380400640,"@hoovey951 @ottawacity @OttawaPolice @1310traffic @CFRAOttawa @ottawasuncom @OttawaMatters @JimWatsonOttawa @Joan20156 @billcarrolltalk Ahhh...okay, thanks for the clarification (just needed a little bit more detail). Yes, well I do know that there are FAR too many Who feel as though their use of these spots isn’t “putting anybody out”...which is not the case. We’ll ticket if we see it happening. Thanks.",OPSTrafficCM,,,,,,,
2020-02-21 23:17:03+00:00,1230994872582144000,Heading into the weekend with a smile after another great week with our OPS Traffic team...topping it off with one of the City's many fantastic transit drivers ever-positive messages...is there anything Pepe CAN'T do?? #PepeForTheWin! https://t.co/r9UVQTSTaH,OPSTrafficCM,,,,,,,
2020-02-21 23:06:03+00:00,1230992107353124864,"In direct response to many of your online requests; OPS Traffic officers are being deployed to residential intersections across the city. We take intersection compliance along with the safety of local residents very seriously. Make that STOP, it could save a life! https://t.co/o9r5rbqD04",OPSTrafficCM,,,,,,,
2020-02-21 18:24:14+00:00,1230921185858400259,@hoovey951 @ottawacity @OttawaPolice @1310traffic @CFRAOttawa @ottawasuncom @OttawaMatters @JimWatsonOttawa @Joan20156 @billcarrolltalk I’m not sure I understand your comment...can you re-phrase what you’re trying to ask/say...thanks.,OPSTrafficCM,,,,,,,
2020-02-21 17:28:03+00:00,1230907045295140866,@tommyjlinsen Looking at it now. Thanks.,OPSTrafficCM,,,,,,,
2020-02-21 17:27:41+00:00,1230906954266091520,"@SCurriePEng @glengower @ottawacity @OttawaPolice @Denvale @Ottawa_Traffic @1310traffic @CFRAOttawa @billcarrolltalk @OttawaMatters @JimWatsonOttawa @Joan20156 We’ve definitely deployed for enforcement on West Ridge throughout the past year...we’ll be back, but we want to ensure that we’re covering several other locations in Stittsville as well. Thanks.",OPSTrafficCM,,,,,,,
2020-02-21 01:56:50+00:00,1230672697295876096,"@CanadianDadof4 @OttawaPolice @ottawacity @1310traffic @CFRAOttawa @ottawasuncom @OttawaMatters @JimWatsonOttawa @Joan20156 @billcarrolltalk Snow can sometimes be a challenge...but honestly, there are countless potential spots that could use some enforcement attention; if we’re enforcing it, we’ll ensure that the signage and painted markers are clearly visible.",OPSTrafficCM,,,,,,,
2020-02-21 01:54:30+00:00,1230672111343194113,@South_Side_G @OttawaPolice @ottawacity @1310traffic @CFRAOttawa @ottawasuncom @OttawaMatters @JimWatsonOttawa @Joan20156 @billcarrolltalk We frequent South Keys quite often...and will continue to make regular visits...sooo many locations!,OPSTrafficCM,,,,,,,
2020-02-21 01:52:39+00:00,1230671643359444993,"@OttTransitRider @JimWatsonOttawa @ottawacity @OttawaPolice @1310traffic @CFRAOttawa @ottawasuncom @OttawaMatters @Joan20156 @billcarrolltalk Thank you, as I was typing I was actually wondering what the most recent term was.",OPSTrafficCM,,,,,,,
2020-02-21 01:38:25+00:00,1230668061247709185,@CurlingJeff @OttawaPolice Taking a look at it right now. Thanks.,OPSTrafficCM,,,,,,,
2020-02-21 01:37:43+00:00,1230667886085263362,@DianeD0118 @ottawacity @OttawaPolice @Denvale @Ottawa_Traffic @1310traffic @CFRAOttawa @billcarrolltalk @OttawaMatters @JimWatsonOttawa @Joan20156 We regularly enforce on Marier and the immediate area. I’ll definitely keep it on our radar. Thanks.,OPSTrafficCM,,,,,,,
2020-02-20 23:15:38+00:00,1230632130801262595,"Assignments are rolling out to Traffic Services officers - focusing on ""cut-thru"" traffic speeding thru residential neighborhoods...we're  looking out for local residents...be part of the solution, not the problem. https://t.co/o71Y0qd925",OPSTrafficCM,,,,,,,
2020-02-20 21:46:17+00:00,1230609644516761615,Report of a 2 vehicle collision on Innes Rd west of Tenth Line Rd. Emergency services on-scene. Please slow down and afford emergency personnel and tow operators the space they need to clear the incident safely. https://t.co/q04UQsJDg1,OPSTrafficCM,Collision,Slow,,,,,
